vocab_id,vocab_new_id,word,old_meaning_ko,new_meaning_ko,reasons
854,1269,guilty,"1. 죄를 범한, 유죄의 2. 죄책감이 드는","죄를 범한, 유죄의; 죄책감이 드는",numbered_markers_removed|wide_space_normalized
1557,1270,sentence,"1. 문장 2. 판결, 선고        선고하다, 판결을 내리다","문장; 판결, 선고 선고하다, 판결을 내리다",numbered_markers_removed|wide_space_normalized
357,1274,competence,"1. 능력, 역량 ( capability        incompetence) 2. 권한","능력, 역량; 권한",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1466,1275,require,1. 필요로 하다 2. (법·규칙·계약 등이) 요구하다,필요로 하다; (법·규칙·계약 등이) 요구하다,numbered_markers_removed|wide_space_normalized
1012,1276,involve,"1. 포함하다, 수반하다 2. 관련시키다 3. 참여시키다","포함하다, 수반하다; 관련시키다; 참여시키다",numbered_markers_removed|wide_space_normalized
1337,1277,prestige,"명성, 신망          명성이 있는, 명품의, 명문의","명성, 신망 명성이 있는, 명품의, 명문의",wide_space_normalized
1778,1282,territory,"1. 영토, 지역 2. 영역","영토, 지역; 영역",numbered_markers_removed|wide_space_normalized
2256,1283,fishery,명 어장 (= fish farm); 어업,명 어장; 어업,english_parenthetical_removed|wide_space_normalized
1940,1286,yield,"1. 산출하다, 생산하다 2. 굴복하다 3. 양보하다                 (농작물 등의) 산출량","산출하다, 생산하다; 굴복하다; 양보하다 (농작물 등의) 산출량",numbered_markers_removed|wide_space_normalized
1850,1289,uncover,1. 덮개를 열다 2. 폭로하다 ( expose             cover),덮개를 열다; 폭로하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1009,1292,invention,1. 발명 2. 발명품,발명; 발명품,numbered_markers_removed|wide_space_normalized
2360,1296,interior,명 내부 형 내부의 (↔ exterior 외부; 외부의),명 내부 형 내부의,english_parenthetical_removed|wide_space_normalized
1446,1305,relevant,1. 관련된 2. 적절한,관련된; 적절한,numbered_markers_removed|wide_space_normalized
2210,1306,encode,"동 부호화하다, 암호로 바꾸다 (↔ decode 암호를 해독하다)","동 부호화하다, 암호로 바꾸다",english_parenthetical_removed|wide_space_normalized
984,1310,integrate,"1. 통합하다, 통합되다 2. 인종 차별을 철폐하다","통합하다, 통합되다; 인종 차별을 철폐하다",numbered_markers_removed|wide_space_normalized
966,1311,insane,"미친, 정신 이상의 (       sane)","미친, 정신 이상의",english_parenthetical_removed|wide_space_normalized
100,1313,appeal to,"1. 간청하다, 호소하다 2. 흥미를 끌다","간청하다, 호소하다; 흥미를 끌다",numbered_markers_removed|wide_space_normalized
2062,1314,catch on,"1. 유행하다, 인기를 얻다 2. 이해하다","유행하다, 인기를 얻다; 이해하다",numbered_markers_removed|wide_space_normalized
1786,1315,thin,"1. 얇은, 가느다란 2. 여윈, 수척한","얇은, 가느다란; 여윈, 수척한",numbered_markers_removed|wide_space_normalized
1606,1316,solid,"1. 단단한, 견고한 2. 순~, 순수한 3. 속이 꽉 찬                  고체","단단한, 견고한; 순~, 순수한; 속이 꽉 찬 고체",numbered_markers_removed|wide_space_normalized
1619,1317,spear,"창, 투창        창으로 찌르다","창, 투창 창으로 찌르다",wide_space_normalized
956,1319,inheritance,"1. 상속 재산, 유산 2. 계승","상속 재산, 유산; 계승",numbered_markers_removed|wide_space_normalized
202,1320,blaze,불길      1. 밝게 타다 2. 빛나다,불길; 밝게 타다; 빛나다,numbered_markers_removed|wide_space_normalized
1451,1322,remain,"1. 여전히 ~인 채로 있다 2. 남다 3. 머무르다               ((~s)) 남은 것, 유적","여전히 ~인 채로 있다; 남다; 머무르다 () 남은 것, 유적",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
978,1323,insulate,"1. 절연[단열, 방음]하다 2. 고립시키다","절연[단열, 방음]하다; 고립시키다",numbered_markers_removed|wide_space_normalized
1370,1325,property,"1. 재산, 소유물 2. 부동산 3. 특성","재산, 소유물; 부동산; 특성",numbered_markers_removed|wide_space_normalized
2702,1326,timber,명 목재 (= lumber); (목재용) 수목[산림],명 목재; (목재용) 수목[산림],english_parenthetical_removed|wide_space_normalized
1959,1327,alley,"명 골목길, 오솔길 (= pathway)","명 골목길, 오솔길",english_parenthetical_removed|wide_space_normalized
1870,1329,vacant,"1. 비어 있는 2. 빈자리의, 결원의","비어 있는; 빈자리의, 결원의",numbered_markers_removed|wide_space_normalized
21,1331,accommodate,"1. 수용하다, 공간을 제공하다 2. (의견 등을) 수용하다","수용하다, 공간을 제공하다; (의견 등을) 수용하다",numbered_markers_removed|wide_space_normalized
58,1334,affiliate,"(더 큰 회사·기관과) 제휴하다, 연계하다               지부, 계열사","(더 큰 회사·기관과) 제휴하다, 연계하다 지부, 계열사",wide_space_normalized
1907,1337,wagon,"1. 4륜차 2. (노상의) 물건 파는 수레, 짐마차","4륜차; (노상의) 물건 파는 수레, 짐마차",numbered_markers_removed|wide_space_normalized
1574,1339,shield,1. 방패 2. 방어물      보호하다,방패; 방어물 보호하다,numbered_markers_removed|wide_space_normalized
2183,1340,drain,"동 1. 물을 빼다 2. (힘, 돈 등을) 소모시키다, 고갈시키다 (= deplete)                명 배수관","동 물을 빼다; (힘, 돈 등을) 소모시키다, 고갈시키다 명 배수관",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
988,1342,intense,1. 강렬한 2. 치열한 3. 열심인,강렬한; 치열한; 열심인,numbered_markers_removed|wide_space_normalized
2077,1346,come off,"1. (붙어 있던 것이) 떨어지다, 떼어지다 2. (약 등을) 중지하다, 끝내다","(붙어 있던 것이) 떨어지다, 떼어지다; (약 등을) 중지하다, 끝내다",numbered_markers_removed|wide_space_normalized
326,1347,come away,"1. 벗겨지다, 떨어져 나가다 2. 떠나다, 멀어지다","벗겨지다, 떨어져 나가다; 떠나다, 멀어지다",numbered_markers_removed|wide_space_normalized
257,1348,capacity,1. 수용력 2. 용량 3. 능력,수용력; 용량; 능력,numbered_markers_removed|wide_space_normalized
783,1351,frost,"1. 얼어붙는 추위 2. 서리, 서릿발","얼어붙는 추위; 서리, 서릿발",numbered_markers_removed|wide_space_normalized
2290,1353,gross,"형 1. 총(계의), 전체의 2. (잘못, 오해 등이) 심한, 엄청난; 아주 무례한","형 총(계의), 전체의; (잘못, 오해 등이) 심한, 엄청난; 아주 무례한",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1062,1355,linear,"1. (직)선의, 선 모양의 2. 길이와 관계하는","(직)선의, 선 모양의; 길이와 관계하는",numbered_markers_removed|wide_space_normalized
1721,1356,suppress,"1. 진압하다 2. 억제하다, 참다","진압하다; 억제하다, 참다",numbered_markers_removed|wide_space_normalized
1439,1358,regulate,1. 규제하다 2. 조정하다,규제하다; 조정하다,numbered_markers_removed|wide_space_normalized
2684,1359,tackle,"동 1. (문제 등을) 다루다, (힘든 상황 등과) 씨름하다 2. ((스포츠)) 태클하다, 공을 뺏다","동 (문제 등을) 다루다, (힘든 상황 등과) 씨름하다; ((스포츠)) 태클하다, 공을 뺏다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2122,1361,curb,동 제한[억제]하다 (= restrain) 명 제한[억제]하는 것,동 제한[억제]하다 명 제한[억제]하는 것,english_parenthetical_removed|wide_space_normalized
1433,1362,reform,"개혁하다[되다], 개선하다[되다]             개혁, 개선","개혁하다[되다], 개선하다[되다] 개혁, 개선",wide_space_normalized
599,1363,domestic,1. 국내의 2. 가정 내의 3. (동물이) 길든,국내의; 가정 내의; (동물이) 길든,numbered_markers_removed|wide_space_normalized
1000,1365,intervene,"1. 개입하다, 중재하다 2. (대화 등에) 끼어들다","개입하다, 중재하다; (대화 등에) 끼어들다",numbered_markers_removed|wide_space_normalized
921,1367,impose,"1. (세금·벌·의무 등을) 지우다, 부과하다 2. 강요하다","(세금·벌·의무 등을) 지우다, 부과하다; 강요하다",numbered_markers_removed|wide_space_normalized
157,1369,authority,"1. 권위, 권한 2. ((~s)) 당국, 관헌 3. 권위자, 대가","권위, 권한; () 당국, 관헌; 권위자, 대가",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1105,1370,mandate,"1. 위임 통치 2. 위임, 권한 ( authority)","위임 통치; 위임, 권한",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
842,1372,grant,"1. 주다, 수여하다 2. 인정하다            보조금","주다, 수여하다; 인정하다 보조금",numbered_markers_removed|wide_space_normalized
818,1373,give in,1. (~에게) 항복하다 2. (마지못해) 동의하다[받아들이다],(~에게) 항복하다; (마지못해) 동의하다[받아들이다],numbered_markers_removed|wide_space_normalized
649,1374,enact,"1. (법령을) 제정하다, 규정하다 2. 상연하다","(법령을) 제정하다, 규정하다; 상연하다",numbered_markers_removed|wide_space_normalized
75,1379,allocate,"할당하다, 배분하다 (         distribute)","할당하다, 배분하다",english_parenthetical_removed|wide_space_normalized
2742,1381,warehouse,명 창고 (= storehouse),명 창고,english_parenthetical_removed|wide_space_normalized
1818,1382,transit,"1. 운반, 운송 2. 통과, 환승","운반, 운송; 통과, 환승",numbered_markers_removed|wide_space_normalized
2331,1383,immortal,"형 불멸의, 죽지 않는 (↔ mortal 1. 영원히 살 수 없는 2. 치명적인)","형 불멸의, 죽지 않는",english_parenthetical_removed|wide_space_normalized
2241,1384,exterminate,"동 근절하다, 몰살하다, 모조리 없애버리다 (= eliminate)","동 근절하다, 몰살하다, 모조리 없애버리다",english_parenthetical_removed|wide_space_normalized
2222,1385,eradicate,"동 없애다, 근절하다 (= eliminate, wipe out)","동 없애다, 근절하다",english_parenthetical_removed|wide_space_normalized
2219,1386,equality,"명 평등, 균등 (↔ inequality 불평등)","명 평등, 균등",english_parenthetical_removed|wide_space_normalized
1571,1387,shatter,1. 산산이 부수다 2. 파괴하다,산산이 부수다; 파괴하다,numbered_markers_removed|wide_space_normalized
778,1388,fragile,"1. 깨지기 쉬운, 부서지기 쉬운 2. (체질이) 허약한","깨지기 쉬운, 부서지기 쉬운; (체질이) 허약한",numbered_markers_removed|wide_space_normalized
1728,1396,suspend,1. 일시 중지하다 2. 정학[정직]시키다 3. 매달다 4. 보류하다,일시 중지하다; 정학[정직]시키다; 매달다; 보류하다,numbered_markers_removed|wide_space_normalized
46,1399,administer,"1. 관리하다, 운영하다 2. 집행하다","관리하다, 운영하다; 집행하다",numbered_markers_removed|wide_space_normalized
493,1401,decay,"1. 썩다, 부패하다 2. 쇠퇴하다            1. 부패 2. 쇠퇴","썩다, 부패하다; 쇠퇴하다; 부패; 쇠퇴",numbered_markers_removed|wide_space_normalized
516,1405,dense,"1. 밀집한, 빽빽한 ( thick) 2. (앞이 안 보이게) 짙은","밀집한, 빽빽한; (앞이 안 보이게) 짙은",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
670,1407,epidemic,"유행병, 전염병         유행성의, 전염성의","유행병, 전염병 유행성의, 전염성의",wide_space_normalized
2750,1408,wither,"동 1. 시들다, 말라 죽다 2. 약해지다; 사라져 가다","동 시들다, 말라 죽다; 약해지다; 사라져 가다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1537,1410,scent,"냄새, 향기        냄새를 풍기다","냄새, 향기 냄새를 풍기다",wide_space_normalized
2028,1412,bloom,"동 꽃이 피다        명 1. (관상용) 꽃 (= blossom 꽃(이 피다))   2. 한창(때), 전성기 (= prime)","동 꽃이 피다 명 (관상용) 꽃 (= blossom 꽃(이 피다)); 한창(때), 전성기",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1112,1419,marble,1. 대리석 2. 구슬,대리석; 구슬,numbered_markers_removed|wide_space_normalized
1421,1420,recede,"1. 물러가다, 멀어지다 2. 희미해지다","물러가다, 멀어지다; 희미해지다",numbered_markers_removed|wide_space_normalized
1462,1424,represent,1. 대표하다 2. 나타내다 3. 보여주다,대표하다; 나타내다; 보여주다,numbered_markers_removed|wide_space_normalized
2284,1429,glow,동 1. (계속 은은히) 빛나다 (= shine) 2. 상기되다,동 (계속 은은히) 빛나다; 상기되다,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
170,1433,barrier,"1. 장애, 장벽 2. 방벽, 국경의 요새","장애, 장벽; 방벽, 국경의 요새",numbered_markers_removed|wide_space_normalized
1799,1434,tickle,간지럽게 하다        간지럼,간지럽게 하다 간지럼,wide_space_normalized
2526,1436,plow,/ plough                   명 쟁기 동 쟁기로 갈다; 경작하다,명 쟁기 동 쟁기로 갈다; 경작하다,leading_slash_english_removed
290,1441,chemical,"화학의, 화학적인          화학 제품[물질]","화학의, 화학적인 화학 제품[물질]",wide_space_normalized
1355,1442,produce,"1. 생산하다, 제조하다 2. 야기하다             농산물","생산하다, 제조하다; 야기하다 농산물",numbered_markers_removed|wide_space_normalized
1109,1444,manufacture,"제조하다, 생산하다               1. 제조, 생산 2. ((~s)) 제품","제조하다, 생산하다; 제조, 생산; () 제품",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
